Time,deltaBAT,VBAT,50,200
0.00012950000000000271,1,49.378145998404662,50,200
0.00012955000000000272,1,49.37635614923191,50,200
0.00012960000000000272,1,49.37536833829045,50,200
0.00012965000000000272,1,49.375178293993194,50,200
0.00012970000000000272,1,49.375781763277224,50,200
0.00012975000000000272,1,49.377174511527691,50,200
0.00012980000000000272,1,49.379352322501987,50,200
0.00012985000000000272,1,49.382310998254326,50,200
0.00012990000000000272,1,49.386046359060515,50,200
0.00012995000000000273,1,49.390554243343061,50,200
0.00013000000000000273,1,49.395830507596649,50,200
0.00013005000000000273,1,49.401871026313785,50,200
0.00013010000000000273,1,49.408671691910939,50,200
0.00013015000000000273,1,49.416228414654753,50,200
0.00013020000000000273,1,49.42453712258876,50,200
0.00013025000000000273,1,49.433593761460216,50,200
0.00013030000000000273,1,49.443394294647362,50,200
0.00013035000000000273,1,49.453934703086944,50,200
0.00013040000000000274,1,49.465210985201949,50,200
0.00013045000000000274,1,49.477219156829818,50,200
0.00013050000000000274,1,49.489955251150676,50,200
0.00013055000000000274,1,49.503415318616121,50,200
0.00013060000000000274,1,49.51759542687816,50,200
0.00013065000000000274,1,49.532491660718406,50,200
0.00013070000000000274,1,49.54810012197764,50,200
0.00013075000000000274,1,49.564416929485695,50,200
0.00013080000000000275,1,49.581438218991465,50,200
0.00013085000000000275,1,49.599160143093343,50,200
0.00013090000000000275,1,49.617578871169826,50,200
0.00013095000000000275,1,49.636690589310575,50,200
0.00013100000000000275,1,49.656491500247533,50,200
0.00013105000000000275,1,49.676977823286464,50,200
0.00013110000000000275,1,49.698145794238748,50,200
0.00013115000000000275,0,49.720070447260426,50,200
0.00013120000000000276,0,49.741797660631654,50,200
0.00013125000000000276,0,49.763230751030932,50,200
0.00013130000000000276,0,49.784272995642255,50,200
0.00013135000000000276,0,49.804926366438465,50,200
0.00013140000000000276,0,49.825192826950477,50,200
0.00013145000000000276,0,49.845074332301891,50,200
0.00013150000000000276,0,49.864572829243357,50,200
0.00013155000000000276,0,49.883690256186867,50,200
0.00013160000000000277,0,49.902428543239893,50,200
0.00013165000000000277,0,49.920789612239318,50,200
0.00013170000000000277,0,49.938775376785387,50,200
0.00013175000000000277,0,49.956387742275346,50,200
0.00013180000000000277,0,49.973628605937051,50,200
0.00013185000000000277,0,49.990499856862407,50,200
0.00013190000000000277,0,50.007003376040714,50,200
0.00013195000000000277,0,50.02314103639177,50,200
0.00013200000000000277,0,50.038914702799019,50,200
0.00013205000000000278,0,50.054326232142344,50,200
0.00013210000000000278,0,50.069377473330945,50,200
0.00013215000000000278,0,50.084070267335917,50,200
0.00013220000000000278,0,50.0984064472228,50,200
0.00013225000000000278,0,50.112387838183949,50,200
0.00013230000000000278,0,50.126016257570754,50,200
0.00013235000000000278,0,50.139293514925839,50,200
0.00013240000000000278,0,50.152221412014953,50,200
0.00013245000000000279,0,50.164801742858927,50,200
0.00013250000000000279,0,50.177036293765333,50,200
0.00013255000000000279,0,50.18892684336015,50,200
0.00013260000000000279,0,50.200475162619199,50,200
0.00013265000000000279,0,50.211683014899478,50,200
0.00013270000000000279,0,50.222552155970469,50,200
0.00013275000000000279,0,50.233084334045138,50,200
0.00013280000000000279,0,50.243281289810966,50,200
0.0001328500000000028,0,50.253144756460792,50,200
0.0001329000000000028,0,50.262676459723522,50,200
0.0001329500000000028,0,50.271878117894701,50,200
0.0001330000000000028,0,50.280751441867068,50,200
0.0001330500000000028,0,50.28929813516087,50,200
0.0001331000000000028,0,50.297519893954011,50,200
0.0001331500000000028,0,50.305418407112299,50,200
0.0001332000000000028,0,50.312995356219332,50,200
0.00013325000000000281,0,50.32025241560639,50,200
0.00013330000000000281,0,50.327191252382214,50,200
0.00013335000000000281,0,50.333813526462578,50,200
0.00013340000000000281,0,50.340120890599835,50,200
0.00013345000000000281,0,50.346114990412261,50,200
0.00013350000000000281,0,50.351797464413373,50,200
0.00013355000000000281,0,50.357169944041047,50,200
0.00013360000000000281,0,50.362234053686549,50,200
0.00013365000000000281,0,50.366991410723443,50,200
0.00013370000000000282,0,50.371443625536408,50,200
0.00013375000000000282,0,50.375592301549929,50,200
0.00013380000000000282,0,50.379439035256823,50,200
0.00013385000000000282,0,50.382985416246683,50,200
0.00013390000000000282,0,50.386233027234312,50,200
0.00013395000000000282,0,50.389183444087791,50,200
0.00013400000000000282,0,50.391838235856738,50,200
0.00013405000000000282,0,50.394198964800168,50,200
0.00013410000000000283,0,50.396267186414462,50,200
0.00013415000000000283,0,50.398044449461125,50,200
0.00013420000000000283,0,50.399532295994362,50,200
0.00013425000000000283,0,50.400732261388711,50,200
0.00013430000000000283,0,50.401645874366487,50,200
0.00013435000000000283,0,50.402274657024975,50,200
0.00013440000000000283,0,50.402620124863802,50,200
0.00013445000000000283,0,50.402683786811949,50,200
0.00013450000000000284,0,50.402467145254732,50,200
0.00013455000000000284,0,50.401971696060713,50,200
0.00013460000000000284,0,50.40119892860848,50,200
0.00013465000000000284,0,50.400150325813314,50,200
0.00013470000000000284,0,50.398827364153703,50,200
0.00013475000000000284,0,50.397231513697861,50,200
0.00013480000000000284,0,50.395364238130036,50,200
0.00013485000000000284,0,50.393226994776711,50,200
0.00013490000000000285,0,50.39082123463281,50,200
0.00013495000000000285,0,50.388148402387685,50,200
0.00013500000000000285,0,50.385209936451034,50,200
0.00013505000000000285,0,50.382007268978683,50,200
0.00013510000000000285,0,50.378541825898381,50,200
0.00013515000000000285,0,50.37481502693538,50,200
0.00013520000000000285,0,50.370828285637842,50,200
0.00013525000000000285,0,50.366583009402405,50,200
0.00013530000000000286,0,50.362080599499329,50,200
0.00013535000000000286,0,50.357322451097815,50,200
0.00013540000000000286,0,50.352309953291019,50,200
0.00013545000000000286,0,50.34704448912106,50,200
0.00013550000000000286,0,50.341527435603972,50,200
0.00013555000000000286,0,50.335760163754394,50,200
0.00013560000000000286,0,50.329744038610315,50,200
0.00013565000000000286,0,50.323480419257706,50,200
0.00013570000000000286,0,50.316970658854892,50,200
0.00013575000000000287,0,50.310216104657137,50,200
0.00013580000000000287,0,50.30321809804073,50,200
0.00013585000000000287,0,50.295977974527318,50,200
0.00013590000000000287,0,50.288497063807959,50,200
0.00013595000000000287,0,50.280776689767109,50,200
0.00013600000000000287,0,50.27281817050654,50,200
0.00013605000000000287,0,50.26462281836919,50,200
0.00013610000000000287,0,50.256191939962818,50,200
0.00013615000000000288,0,50.247526836183624,50,200
0.00013620000000000288,0,50.238628802239788,50,200
0.00013625000000000288,0,50.229499127674863,50,200
0.00013630000000000288,0,50.220139096391172,50,200
0.00013635000000000288,0,50.210549986673001,50,200
0.00013640000000000288,0,50.200733071209726,50,200
0.00013645000000000288,0,50.190689617118863,50,200
0.00013650000000000288,0,50.180420885969028,50,200
0.00013655000000000289,0,50.169928133802856,50,200
0.00013660000000000289,0,50.159212611159703,50,200
0.00013665000000000289,0,50.148275563098338,50,200
0.00013670000000000289,0,50.13711822921951,50,200
0.00013675000000000289,0,50.125741843688509,50,200
0.00013680000000000289,0,50.11414763525751,50,200
0.00013685000000000289,0,50.102336827287886,50,200
0.00013690000000000289,0,50.09031063777249,50,200
0.0001369500000000029,0,50.078070279357725,50,200
0.0001370000000000029,0,50.065616959365592,50,200
0.0001370500000000029,0,50.052951879815694,50,200
0.0001371000000000029,0,50.040076237447025,50,200
0.0001371500000000029,0,50.026991223739842,50,200
0.0001372000000000029,0,50.01369802493727,50,200
0.0001372500000000029,0,50.000197822066959,50,200
0.0001373000000000029,0,49.986491790962553,50,200
0.0001373500000000029,0,49.972581102285133,50,200
0.00013740000000000291,0,49.958466921544598,50,200
0.00013745000000000291,0,49.944150409120837,50,200
0.00013750000000000291,0,49.929632720284999,50,200
0.00013755000000000291,0,49.914915005220465,50,200
0.00013760000000000291,0,49.899998409043924,50,200
0.00013765000000000291,0,49.884884071826278,50,200
0.00013770000000000291,0,49.869573128613432,50,200
0.00013775000000000291,0,49.854066709447068,50,200
0.00013780000000000292,0,49.838365939385255,50,200
0.00013785000000000292,0,49.822471938523123,50,200
0.00013790000000000292,0,49.806385822013269,50,200
0.00013795000000000292,0,49.790108700086186,50,200
0.00013800000000000292,0,49.773641678070604,50,200
0.00013805000000000292,0,49.756985856413706,50,200
0.00013810000000000292,0,49.740142330701346,50,200
0.00013815000000000292,0,49.723112191678084,50,200
0.00013820000000000293,0,49.705896525267178,50,200
0.00013825000000000293,0,49.688496412590553,50,200
0.00013830000000000293,0,49.670912929988567,50,200
0.00013835000000000293,0,49.653147149039867,50,200
0.00013840000000000293,0,49.635200136580963,50,200
0.00013845000000000293,0,49.617072954725899,50,200
0.00013850000000000293,0,49.598766660885758,50,200
0.00013855000000000293,1,49.580203399185564,50,200
0.00013860000000000294,1,49.562513182705594,50,200
0.00013865000000000294,1,49.5454870696787,50,200
0.00013870000000000294,1,49.529343340116057,50,200
0.00013875000000000294,1,49.514077374808195,50,200
0.00013880000000000294,1,49.499684574496925,50,200
0.00013885000000000294,1,49.486160359793502,50,200
0.00013890000000000294,1,49.473500171097001,50,200
0.00013895000000000294,1,49.461699468513217,50,200
0.00013900000000000294,1,49.450753731773744,50,200
0.00013905000000000295,1,49.440658460155404,50,200
0.00013910000000000295,1,49.431409172400031,50,200
0.00013915000000000295,1,49.423001406634576,50,200
0.00013920000000000295,1,49.41543072029156,50,200
0.00013925000000000295,1,49.408692690029774,50,200
0.00013930000000000295,1,49.402782911655351,50,200
0.00013935000000000295,1,49.397697000043181,50,200
0.00013940000000000295,1,49.393430589058546,50,200
0.00013945000000000296,1,49.389979331479196,50,200
0.00013950000000000296,1,49.387338898917633,50,200
0.00013955000000000296,1,49.385504981743836,50,200
0.00013960000000000296,1,49.384473289008085,50,200
0.00013965000000000296,1,49.384239548364356,50,200
0.00013970000000000296,1,49.384799505993833,50,200
0.00013975000000000296,1,49.38614892652879,50,200
0.00013980000000000296,1,49.388283592976862,50,200
0.00013985000000000297,1,49.391199306645447,50,200
0.00013990000000000297,1,49.394891887066578,50,200
0.00013995000000000297,1,49.399357171921942,50,200
0.00014000000000000297,1,49.404591016968446,50,200
0.00014005000000000297,1,49.410589295963803,50,200
0.00014010000000000297,1,49.417347900592588,50,200
0.00014015000000000297,1,49.424862740392541,50,200
0.00014020000000000297,1,49.433129742681217,50,200
0.00014025000000000298,1,49.442144852482812,50,200
0.00014030000000000298,1,49.45190403245546,50,200
0.00014035000000000298,1,49.462403262818626,50,200
0.00014040000000000298,1,49.473638541281019,50,200
0.00014045000000000298,1,49.485605882968528,50,200
0.00014050000000000298,1,49.498301320352738,50,200
0.00014055000000000298,1,49.511720903179508,50,200
0.00014060000000000298,1,49.525860698397913,50,200
0.00014065000000000299,1,49.540716790089533,50,200
0.00014070000000000299,1,49.556285279397912,50,200
0.00014075000000000299,1,49.572562284458456,50,200
0.00014080000000000299,1,49.589543940328383,50,200
0.00014085000000000299,1,49.60722639891727,50,200
0.00014090000000000299,1,49.625605828917571,50,200
0.00014095000000000299,1,49.644678415735612,50,200
0.00014100000000000299,1,49.66444036142282,50,200
0.00014105000000000299,1,49.684887884607107,50,200
0.000141100000000003,1,49.706017220424833,50,200
0.000141150000000003,0,49.72789854438426,50,200
0.000141200000000003,0,49.749567771302864,50,200
0.000141250000000003,0,49.770943076071333,50,200
0.000141300000000003,0,49.791927802067647,50,200
0.000141350000000003,0,49.812523920147441,50,200
0.000141400000000003,0,49.832733392729089,50,200
0.000141450000000003,0,49.852558173828058,50,200
0.00014150000000000301,0,49.872000209091453,50,200
0.00014155000000000301,0,49.891061435832157,50,200
0.00014160000000000301,0,49.909743783062993,50,200
0.00014165000000000301,0,49.928049171530688,50,200
0.00014170000000000301,0,49.945979513749734,50,200
0.00014175000000000301,0,49.963536714036003,50,200
0.00014180000000000301,0,49.980722668540437,50,200
0.00014185000000000301,0,49.997539265282349,50,200
0.00014190000000000302,0,50.013988384182838,50,200
0.00014195000000000302,0,50.030071897097869,50,200
0.00014200000000000302,0,50.045791667851319,50,200
0.00014205000000000302,0,50.061149552267835,50,200
0.00014210000000000302,0,50.076147398205705,50,200
0.00014215000000000302,0,50.090787045589337,50,200
0.00014220000000000302,0,50.105070326441876,50,200
0.00014225000000000302,0,50.118999064917453,50,200
0.00014230000000000303,0,50.132575077333541,50,200
0.00014235000000000303,0,50.145800172202996,50,200
0.00014240000000000303,0,50.158676150266039,50,200
0.00014245000000000303,0,50.171204804522077,50,200
0.00014250000000000303,0,50.183387920261481,50,200
0.00014255000000000303,0,50.195227275097082,50,200
0.00014260000000000303,0,50.206724638995723,50,200
0.00014265000000000303,0,50.217881774309575,50,200
0.00014270000000000303,0,50.228700435807276,50,200
0.00014275000000000304,0,50.239182370705095,50,200
0.00014280000000000304,0,50.249329318697846,50,200
0.00014285000000000304,0,50.259143011989764,50,200
0.00014290000000000304,0,50.26862517532512,50,200
0.00014295000000000304,0,50.277777526018895,50,200
0.00014300000000000304,0,50.286601773987208,50,200
0.00014305000000000304,0,50.295099621777617,50,200
0.00014310000000000304,0,50.30327276459942,50,200
0.00014315000000000305,0,50.311122890353644,50,200
0.00014320000000000305,0,50.318651679663098,50,200
0.00014325000000000305,0,50.32586080590216,50,200
0.00014330000000000305,0,50.332751935226554,50,200
0.00014335000000000305,0,50.339326726602934,50,200
0.00014340000000000305,0,50.345586831838389,50,200
0.00014345000000000305,0,50.351533895609776,50,200
0.00014350000000000305,0,50.357169555493023,50,200
0.00014355000000000306,0,50.362495441992237,50,200
0.00014360000000000306,0,50.367513178568686,50,200
0.00014365000000000306,0,50.372224381669781,50,200
0.00014370000000000306,0,50.376630660757797,50,200
0.00014375000000000306,0,50.380733618338525,50,200
0.00014380000000000306,0,50.384534849989876,50,200
0.00014385000000000306,0,50.388035944390282,50,200
0.00014390000000000306,0,50.391238483347003,50,200
0.00014395000000000307,0,50.394144041824404,50,200
0.00014400000000000307,0,50.396754187971951,50,200
0.00014405000000000307,0,50.399070483152201,50,200
0.00014410000000000307,0,50.401094481968784,50,200
0.00014415000000000307,0,50.402827732293979,50,200
0.00014420000000000307,0,50.404271775296529,50,200
0.00014425000000000307,0,50.405428145469031,50,200
0.00014430000000000307,0,50.406298370655406,50,200
0.00014435000000000308,0,50.406883972078276,50,200
0.00014440000000000308,0,50.407186464365999,50,200
0.00014445000000000308,0,50.407207355579928,50,200
0.00014450000000000308,0,50.406948147241238,50,200
0.00014455000000000308,0,50.406410334357943,50,200
0.00014460000000000308,0,50.40559540545155,50,200
0.00014465000000000308,0,50.404504842583712,50,200
0.00014470000000000308,0,50.403140121382833,50,200
0.00014475000000000308,0,50.401502711070471,50,200
0.00014480000000000309,0,50.399594074487624,50,200
0.00014485000000000309,0,50.397415668121056,50,200
0.00014490000000000309,0,50.394968942129346,50,200
0.00014495000000000309,0,50.392255340368891,50,200
0.00014500000000000309,0,50.38927630041983,50,200
0.00014505000000000309,0,50.386033253611885,50,200
0.00014510000000000309,0,50.382527625049974,50,200
0.00014515000000000309,0,50.378760833639895,50,200
0.0001452000000000031,0,50.374734292113743,50,200
0.0001452500000000031,0,50.370449407055375,50,200
0.0001453000000000031,0,50.365907578925594,50,200
0.0001453500000000031,0,50.36111020208746,50,200
0.0001454000000000031,0,50.356058664831238,50,200
0.0001454500000000031,0,50.350754349399459,50,200
0.0001455000000000031,0,50.345198632011801,50,200
0.0001455500000000031,0,50.339392882889825,50,200
0.00014560000000000311,0,50.33333846628166,50,200
0.00014565000000000311,0,50.327036740486648,50,200
0.00014570000000000311,0,50.320489057879712,50,200
0.00014575000000000311,0,50.313696764935827,50,200
0.00014580000000000311,0,50.306661202254276,50,200
0.00014585000000000311,0,50.299383704582823,50,200
0.00014590000000000311,0,50.29186560084176,50,200
0.00014595000000000311,0,50.284108214148006,50,200
0.00014600000000000312,0,50.276112861838911,50,200
0.00014605000000000312,0,50.267880855496045,50,200
0.00014610000000000312,0,50.259413500968932,50,200
0.00014615000000000312,0,50.250712098398672,50,200
0.00014620000000000312,0,50.241777942241363,50,200
0.00014625000000000312,0,50.23261232129164,50,200
0.00014630000000000312,0,50.223216518705854,50,200
0.00014635000000000312,0,50.213591812025413,50,200
0.00014640000000000312,0,50.203739473199832,50,200
0.00014645000000000313,0,50.193660768609831,50,200
0.00014650000000000313,0,50.183356959090212,50,200
0.00014655000000000313,0,50.172829299952767,50,200
0.00014660000000000313,0,50.162079041008994,50,200
0.00014665000000000313,0,50.151107426592787,50,200
0.00014670000000000313,0,50.139915695583042,50,200
0.00014675000000000313,0,50.128505081426042,50,200
0.00014680000000000313,0,50.116876812157926,50,200
0.00014685000000000314,0,50.10503211042699,50,200
0.00014690000000000314,0,50.092972193515848,50,200
0.00014695000000000314,0,50.080698273363652,50,200
0.00014700000000000314,0,50.068211556587983,50,200
0.00014705000000000314,0,50.055513244506898,50,200
0.00014710000000000314,0,50.042604533160755,50,200
0.00014715000000000314,0,50.029486613333987,50,200
0.00014720000000000314,0,50.016160670576745,50,200
0.00014725000000000315,0,50.002627885226545,50,200
0.00014730000000000315,0,49.988889432429687,50,200
0.00014735000000000315,0,49.974946482162778,50,200
0.00014740000000000315,0,49.960800199253981,50,200
0.00014745000000000315,0,49.946451743404282,50,200
0.00014750000000000315,0,49.931902269208635,50,200
0.00014755000000000315,0,49.91715292617706,50,200
0.00014760000000000315,0,49.90220485875561,50,200
0.00014765000000000316,0,49.88705920634726,50,200
0.00014770000000000316,0,49.871717103332728,50,200
0.00014775000000000316,0,49.856179679091269,50,200
0.00014780000000000316,0,49.840448058021224,50,200
0.00014785000000000316,0,49.824523359560644,50,200
0.00014790000000000316,0,49.808406698207762,50,200
0.00014795000000000316,0,49.792099183541396,50,200
0.00014800000000000316,0,49.775601920241243,50,200
0.00014805000000000316,0,49.758916008108123,50,200
0.00014810000000000317,0,49.742042542084164,50,200
0.00014815000000000317,0,49.724982612272811,50,200
0.00014820000000000317,0,49.707737303958851,50,200
0.00014825000000000317,0,49.690307697628356,50,200
0.00014830000000000317,0,49.67269486898843,50,200
0.00014835000000000317,0,49.654899888987018,50,200
0.00014840000000000317,0,49.636923823832539,50,200
0.00014845000000000317,0,49.61876773501352,50,200
0.00014850000000000318,0,49.600432679318061,50,200
0.00014855000000000318,1,49.581839525952546,50,200
0.00014860000000000318,1,49.564119372511158,50,200
0.00014865000000000318,1,49.547063435817464,50,200
0.00014870000000000318,1,49.53089003321638,50,200
0.00014875000000000318,1,49.515594544853471,50,200
0.00014880000000000318,1,49.501172370828201,50,200
0.00014885000000000318,1,49.487618931112067,50,200
0.00014890000000000319,1,49.474929665467066,50,200
0.00014895000000000319,1,49.463100033364469,50,200
0.00014900000000000319,1,49.452125513903979,50,200
0.00014905000000000319,1,49.442001605733083,50,200
0.00014910000000000319,1,49.432723826966885,50,200
0.00014915000000000319,1,49.424287715108186,50,200
0.00014920000000000319,1,49.416688826967885,50,200
0.00014925000000000319,1,49.409922738585678,50,200
0.0001493000000000032,1,49.403985045151174,50,200
0.0001493500000000032,1,49.398871360925256,50,200
0.0001494000000000032,1,49.394577319161684,50,200
0.0001494500000000032,1,49.391098572029222,50,200
0.0001495000000000032,1,49.388430790533896,50,200
0.0001495500000000032,1,49.386569664441623,50,200
0.0001496000000000032,1,49.38551090220119,50,200
0.0001496500000000032,1,49.385250230867477,50,200
0.00014970000000000321,1,49.38578339602504,50,200
0.00014975000000000321,1,49.387106161712012,50,200
0.00014980000000000321,1,49.389214310344222,50,200
0.00014985000000000321,1,49.392103642639796,50,200
0.00014990000000000321,1,49.395769977543821,50,200
0.00014995000000000321,1,49.400209152153543,50,200
0.00015000000000000321,1,49.405417021643729,50,200
0.00015005000000000321,1,49.411389459192378,50,200
0.00015010000000000321,1,49.418122355906739,50,200
0.00015015000000000322,1,49.425611620749578,50,200
0.00015020000000000322,1,49.43385318046581,50,200
0.00015025000000000322,1,49.442842979509379,50,200
0.00015030000000000322,1,49.452576979970473,50,200
0.00015035000000000322,1,49.463051161502975,50,200
0.00015040000000000322,1,49.474261521252288,50,200
0.00015045000000000322,1,49.486204073783369,50,200
0.00015050000000000322,1,49.498874851009077,50,200
0.00015055000000000323,1,49.512269902118916,50,200
0.00015060000000000323,1,49.526385293507879,50,200
0.00015065000000000323,1,49.541217108705681,50,200
0.00015070000000000323,1,49.556761448306325,50,200
0.00015075000000000323,1,49.573014429897896,50,200
0.00015080000000000323,1,49.589972187992572,50,200
0.00015085000000000323,1,49.607630873957056,50,200
0.00015090000000000323,1,49.625986655943251,50,200
0.00015095000000000324,1,49.645035718819067,50,200
0.00015100000000000324,1,49.664774264099762,50,200
0.00015105000000000324,1,49.685198509879328,50,200
0.00015110000000000324,1,49.706304690762281,50,200
0.00015115000000000324,0,49.728163540931497,50,200
0.00015120000000000324,0,49.749812104961364,50,200
0.00015125000000000324,0,49.771166828493506,50,200
0.00015130000000000324,0,49.79213108180943,50,200
0.00015135000000000325,0,49.812706835295103,50,200
0.00015140000000000325,0,49.832896050901056,50,200
0.00015145000000000325,0,49.852700682176945,50,200
0.00015150000000000325,0,49.872122674305899,50,200
0.00015155000000000325,0,49.891163964138784,50,200
0.00015160000000000325,0,49.909826480228261,50,200
0.00015165000000000325,0,49.928112142862858,50,200
0.00015170000000000325,0,49.946022864100627,50,200
0.00015175000000000325,0,49.963560547803013,50,200
0.00015180000000000326,0,49.980727089668278,50,200
0.00015185000000000326,0,49.997524377265023,50,200
0.00015190000000000326,0,50.013954290065399,50,200
0.00015195000000000326,0,50.030018699478305,50,200
0.00015200000000000326,0,50.045719468882368,50,200
0.00015205000000000326,0,50.061058453658859,50,200
0.00015210000000000326,0,50.076037501224441,50,200
0.00015215000000000326,0,50.090658451063774,50,200
0.00015220000000000327,0,50.104923134762046,50,200
0.00015225000000000327,0,50.11883337603723,50,200
0.00015230000000000327,0,50.132390990772436,50,200
0.00015235000000000327,0,50.145597787047926,50,200
0.00015240000000000327,0,50.158455565173099,50,200
0.00015245000000000327,0,50.170966117718358,50,200
0.00015250000000000327,0,50.183131229546788,50,200
0.00015255000000000327,0,50.19495267784572,50,200
0.00015260000000000328,0,50.206432232158249,50,200
0.00015265000000000328,0,50.217571654414485,50,200
0.00015270000000000328,0,50.228372698962815,50,200
0.00015275000000000328,0,50.238837112600962,50,200
0.00015280000000000328,0,50.248966634606873,50,200
0.00015285000000000328,0,50.258762996769683,50,200
0.00015290000000000328,0,50.268227923420241,50,200
0.00015295000000000328,0,50.277363131461811,50,200
0.00015300000000000329,0,50.286170330400523,50,200
0.00015305000000000329,0,50.294651222375606,50,200
0.00015310000000000329,0,50.30280750218968,50,200
0.00015315000000000329,0,50.310640857338825,50,200
0.00015320000000000329,0,50.31815296804254,50,200
0.00015325000000000329,0,50.325345507273532,50,200
0.00015330000000000329,0,50.332220140787527,50,200
0.00015335000000000329,0,50.338778527152868,50,200
0.0001534000000000033,0,50.345022317779907,50,200
0.0001534500000000033,0,50.350953156950439,50,200
0.0001535000000000033,0,50.356572681846934,50,200
0.0001535500000000033,0,50.361882522581666,50,200
0.0001536000000000033,0,50.366884302225728,50,200
0.0001536500000000033,0,50.371579636837886,50,200
0.0001537000000000033,0,50.375970135493418,50,200
0.0001537500000000033,0,50.38005740031268,50,200
0.0001538000000000033,0,50.383843026489814,50,200
0.00015385000000000331,0,50.38732860232097,50,200
0.00015390000000000331,0,50.390515709232758,50,200
0.00015395000000000331,0,50.393405921810427,50,200
0.00015400000000000331,0,50.396000807825878,50,200
0.00015405000000000331,0,50.398301928265752,50,200
0.00015410000000000331,0,50.4003108373592,50,200
0.00015415000000000331,0,50.402029082605637,50,200
0.00015420000000000331,0,50.403458204802419,50,200
0.00015425000000000332,0,50.404599738072349,50,200
0.00015430000000000332,0,50.40545520989108,50,200
0.00015435000000000332,0,50.406026141114381,50,200
0.00015440000000000332,0,50.40631404600542,50,200
0.00015445000000000332,0,50.406320432261751,50,200
0.00015450000000000332,0,50.406046801042322,50,200
0.00015455000000000332,0,50.405494646994349,50,200
0.00015460000000000332,0,50.404665458280071,50,200
0.00015465000000000333,0,50.403560716603351,50,200
0.00015470000000000333,0,50.402181897236247,50,200
0.00015475000000000333,0,50.400530469045506,50,200
0.00015480000000000333,0,50.398607894518733,50,200
0.00015485000000000333,0,50.396415629790745,50,200
0.00015490000000000333,0,50.393955124669667,50,200
0.00015495000000000333,0,50.391227822662856,50,200
0.00015500000000000333,0,50.388235161002882,50,200
0.00015505000000000334,0,50.384978570673283,50,200
0.00015510000000000334,0,50.381459476434287,50,200
0.00015515000000000334,0,50.37767929684837,50,200
0.00015520000000000334,0,50.37363944430578,50,200
0.00015525000000000334,0,50.369341325049831,50,200
0.00015530000000000334,0,50.36478633920234,50,200
0.00015535000000000334,0,50.359975880788618,50,200
0.00015540000000000334,0,50.354911337762729,50,200
0.00015545000000000334,0,50.349594092032305,50,200
0.00015550000000000335,0,50.344025519483495,50,200
0.00015555000000000335,0,50.338206990005773,50,200
0.00015560000000000335,0,50.332139867516517,50,200
0.00015565000000000335,0,50.325825509985663,50,200
0.00015570000000000335,0,50.319265269460146,50,200
0.00015575000000000335,0,50.312460492088263,50,200
0.00015580000000000335,0,50.305412518143974,50,200
0.00015585000000000335,0,50.298122682051059,50,200
0.00015590000000000336,0,50.290592312407234,50,200
0.00015595000000000336,0,50.282822732008071,50,200
0.00015600000000000336,0,50.274815257870948,50,200
0.00015605000000000336,0,50.266571201258785,50,200
0.00015610000000000336,0,50.258091867703797,50,200
0.00015615000000000336,0,50.249378557031044,50,200
0.00015620000000000336,0,50.240432563381965,50,200
0.00015625000000000336,0,50.231255175237735,50,200
0.00015630000000000337,0,50.221847675442618,50,200
0.00015635000000000337,0,50.212211341227189,50,200
0.00015640000000000337,0,50.202347444231449,50,200
0.00015645000000000337,0,50.192257250527831,50,200
0.00015650000000000337,0,50.181942020644179,50,200
0.00015655000000000337,0,50.171403009586577,50,200
0.00015660000000000337,0,50.160641466862089,50,200
0.00015665000000000337,0,50.149658636501442,50,200
0.00015670000000000338,0,50.138455757081523,50,200
0.00015675000000000338,0,50.127034061747992,50,200
0.00015680000000000338,0,50.115394778237587,50,200
0.00015685000000000338,0,50.103539128900366,50,200
0.00015690000000000338,0,50.091468330722023,50,200
0.00015695000000000338,0,50.079183595345924,50,200
0.00015700000000000338,0,50.066686129095174,50,200
0.00015705000000000338,0,50.05397713299454,50,200
0.00015710000000000338,0,50.041057802792338,50,200
0.00015715000000000339,0,50.027929328982097,50,200
0.00015720000000000339,0,50.014592896824368,50,200
0.00015725000000000339,0,50.001049686368169,50,200
0.00015730000000000339,0,49.987300872472581,50,200
0.00015735000000000339,0,49.973347624828108,50,200
0.00015740000000000339,0,49.95919110797805,50,200
0.00015745000000000339,0,49.944832481339674,50,200
0.00015750000000000339,0,49.930272899225415,50,200
0.0001575500000000034,0,49.915513510863946,50,200
0.0001576000000000034,0,49.900555460421103,50,200
0.0001576500000000034,0,49.88539988702086,50,200
0.0001577000000000034,0,49.870047924766098,50,200
0.0001577500000000034,0,49.85450070275931,50,200
0.0001578000000000034,0,49.838759345123293,50,200
0.0001578500000000034,0,49.822824971021674,50,200
0.0001579000000000034,0,49.806698694679383,50,200
0.00015795000000000341,0,49.790381625403064,50,200
0.00015800000000000341,0,49.773874867601421,50,200
0.00015805000000000341,0,49.757179520805394,50,200
0.00015810000000000341,0,49.740296679688271,50,200
0.00015815000000000341,0,49.723227434085892,50,200
0.00015820000000000341,0,49.70597286901647,50,200
0.00015825000000000341,0,49.688534064700626,50,200
0.00015830000000000341,0,49.670912096581141,50,200
0.00015835000000000342,0,49.65310803534269,50,200
0.00015840000000000342,0,49.635122946931546,50,200
0.00015845000000000342,0,49.616957892575186,50,200
0.00015850000000000342,0,49.598613928801711,50,200
0.00015855000000000342,1,49.580018273674334,50,200
